Alignment ID,Average Rt(min),Average Mz,Metabolite name,Adduct type,Post curation result,Fill %,MS/MS assigned,Reference RT,Reference m/z,Formula,Ontology,INCHIKEY,SMILES,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,Comment,Manually modified for quantification,Manually modified for annotation,Isotope tracking parent ID,Isotope tracking weight number,RT similarity,m/z similarity,Simple dot product,Weighted dot product,Reverse dot product,Matched peaks count,Matched peaks percentage,Total score,S/N average,Spectrum reference file name,MS1 isotopic spectrum,MS/MS spectrum
5261,5.391,314.30463,NAE 17:0,[M+H]+,null,1.00,True,7.370,314.30539,C19H39NO2,NAE,GCCFMSAXQJECNH-UHFFFAOYSA-N,O=C(NCCO)CCCCCCCCCCCCCCCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,5261,0,0.00,1.00,0.63,0.66,0.75,1.00,2.00,2.38,12.02,20240423_Mcap_pos_PBQC4,314.30484:671297 315.30951:137837 316.31418:0,57.07041:21439 62.02416:37047 69.07035:2655 69.35509:2025 71.08594:13050 72.19277:3796 74.02424:6872 83.08582:3072 85.10153:7878 90.05535:2733 104.07092:4762 111.25842:2367 116.23640:2301 134.39467:2518 152.85683:2465 182.06393:2541 225.23573:2728 314.30539:207659
5283,0.995,315.17749,RIKEN P-VS1 ID-1354 from Mouse_Macrophage_WT_N_F1AA,[M+H]+,null,0.99,True,5.630,315.17639,null,Unknown,null,null,430,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,5283,0,0.00,1.00,0.13,0.21,0.57,3.00,0.33,0.93,8.15,20240423_Mcap_pos_63,315.17783:333668 316.18249:42312 317.18716:114316,70.95239:4624 97.44752:4551 117.06994:4443 191.06326:5510
5357,3.584,316.32101,RIKEN P-VS1 ID-1378 from Mouse_Aorta_WT_N_Ctr,[M+H]+,null,0.87,True,6.560,316.31949,null,Unknown,null,null,430,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,5357,0,0.00,1.00,0.30,0.67,0.73,10.00,0.40,1.15,9.36,20240423_Mcap_pos_14,316.32043:332192 317.32510:56894 318.32977:0,50.23260:2036 55.44271:2261 57.07058:2875 71.08598:3232 72.22165:2416 72.22671:3903 72.23028:2522 74.06044:39313 85.10165:2563 92.84745:2651 100.44490:2345 102.09128:6201 102.98558:2337 125.57281:2391 292.69119:2470 316.21268:3862 316.26266:5584 316.32028:58512
5379,1.327,317.17267,RIKEN P-VS1 ID-1381 from Mouse_AdrenalGlands_fads2KO_N_Ctr,[M+H]+,null,0.61,True,3.700,317.18631,null,Unknown,null,null,430,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,5379,0,0.00,0.96,0.05,0.97,0.03,6.00,0.17,0.74,10.10,20240423_Mcap_pos_59,317.17279:456150 318.17746:82588 319.18213:44675,77.01715:3930
5405,3.615,317.24741,RIKEN P-VS1 ID-1383 from Mouse_Feces_WT_ABX_Ctr,[M+H]+,null,0.09,True,4.610,317.19891,null,Unknown,null,null,430,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,5405,0,0.00,0.63,0.06,0.25,0.41,8.00,0.13,0.57,4.48,20240423_Mcap_pos_3,317.24670:53277 318.25137:19095 319.25604:11241,77.01707:8594 155.06989:3299 181.10048:4922
5422,0.884,318.16592,DG 13:1|DG 5:0_8:1,[M+NH4]+,null,0.99,True,3.350,318.22751,C16H28O5,DG,PBUMCPZHESHSGQ-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCC=CCCC)CO)CCCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,5422,0,0.00,0.77,0.09,0.10,0.69,4.00,2.00,2.01,6.17,20240423_Mcap_pos_49,318.19165:491485 319.19632:71621 320.20099:251142,58.06570:4652 62.69548:2355 65.52697:2392 72.20287:5739 115.76350:2326 127.67483:3162 131.10577:2586 159.08072:2542 199.13541:2898 233.51312:2902 240.18773:2820 318.19318:3699 318.27869:6716 318.31311:3829
5549,1.811,320.22183,NAE 18:4,[M+H]+,null,0.10,True,5.800,320.25839,C20H33NO2,NAE,BSEHZAIYCIVZNE-UHFFFAOYSA-N,O=C(NCCO)CCCCC=CCC=CCC=CCC=CCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,5549,0,0.00,0.77,0.46,0.54,0.75,1.00,2.00,2.20,7.47,20240423_Mcap_pos_53,320.22202:208412 321.22668:37922 322.23135:24493,67.61475:2226 68.35144:2200 71.45119:2366 72.19073:2955 72.20308:3495 79.74997:2274 93.97579:2206 132.12743:2339 133.17189:2426 195.03290:2464 217.28740:2223 320.22342:3075 320.25598:15797 320.29230:4128
5666,2.282,322.23676,NAE 18:3,[M+H]+,null,0.57,True,6.220,322.27411,C20H35NO2,NAE,HBJXRRXWHSHZPU-UHFFFAOYSA-N,O=C(NCCO)CCCCCCCC=CCC=CCC=CCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,5666,0,0.00,0.77,0.36,0.48,0.75,1.00,2.00,2.17,41.37,20240423_Mcap_pos_55,322.23767:1410585 323.24234:295542 324.24701:38583,58.04477:2608 70.85159:8779 72.08163:3250 104.54069:2344 167.15659:2225 229.71973:2219 322.27423:7024 322.30939:5062
5668,2.206,322.23727,NAE 18:3,[M+H]+,null,0.29,True,6.220,322.27411,C20H35NO2,NAE,HBJXRRXWHSHZPU-UHFFFAOYSA-N,O=C(NCCO)CCCCCCCC=CCC=CCC=CCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,5668,0,0.00,0.76,0.32,0.36,0.75,1.00,2.00,2.13,26.07,20240423_Mcap_pos_21,322.23703:284908 323.24170:69088 324.24637:13107,71.38452:5397 71.38859:6328 71.81568:2193 72.08128:13332 97.77959:2478 101.49144:2501 127.93211:2419 322.16412:13980 322.23846:4177 322.27280:20608 322.30847:4128
5719,16.229,323.19073,DG 13:1,[M+Na]+,null,1.00,True,3.350,323.18289,C16H28O5,DG,PBUMCPZHESHSGQ-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCC=CCCC)CO)CCCC,420,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,5719,0,0.00,0.99,0.29,0.43,0.75,1.00,1.00,1.61,10.13,20240423_Mcap_pos_21,323.19073:630348 324.19540:68085 325.20007:24133,87.04431:39584 135.08020:10329 323.18793:20212
5816,2.609,325.17621,DG 13:0,[M+Na]+,null,0.87,True,3.660,325.19849,C16H30O5,DG,MBSKOKUOZZDQJB-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCC)CO)CCCC,420,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,5816,0,0.00,0.91,0.98,0.75,0.75,1.00,1.00,1.79,293.40,20240423_Mcap_pos_55,325.17636:38165180 326.18103:7884946 327.18570:870132,53.52876:22370 72.26636:45523 88.59102:22640 97.44066:28314 325.17685:5841054
5903,5.248,326.34085,NAE 18:1,[M+H]+,null,0.39,True,7.380,326.30539,C20H39NO2,NAE,BOWVQLFMWHZBEF-UHFFFAOYSA-N,O=C(NCCO)CCCCCCCC=CCCCCCCCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,5903,0,0.00,0.78,0.81,0.71,0.75,1.00,2.00,2.32,8.16,20240423_Mcap_pos_18,326.34085:2469316 327.34552:535877 328.35019:66920,57.03407:23862 57.07046:49998 58.06566:6583 71.08597:20741 71.34067:9224 72.21967:2859 73.04048:3383 74.06043:160196 85.10156:14163 86.86839:3013 103.91988:2504 129.06790:2454 156.86372:2893 166.72440:2511 184.20576:5439 186.22118:68497 308.22812:3112 326.34030:923115 326.37732:742674
5913,16.208,326.37784,RIKEN P-VS1 ID-1478 from Mouse_Aorta_WT_N_Ctr,[M+H]+,null,1.00,True,6.310,326.37701,null,Unknown,null,null,430,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,5913,0,0.00,1.00,0.88,0.84,0.85,2.00,1.00,1.69,38.98,20240423_Mcap_pos_14,326.37784:6462605 327.38251:1482009 328.38717:154601,57.07042:59838 57.07321:5031 58.06566:30071 63.53091:2934 66.71725:2425 68.95727:2506 71.08592:19062 72.03368:7766 73.04001:2849 84.28329:2587 85.10149:16115 88.11246:16846 98.98433:5671 153.49475:2770 184.20518:13133 186.22118:260848 267.08691:2775 296.66595:2966 306.02771:2736 308.36096:2688 326.37717:2538206
5917,0.948,326.37839,RIKEN P-VS1 ID-1478 from Mouse_Aorta_WT_N_Ctr,[M+H]+,null,1.00,True,6.310,326.37701,null,Unknown,null,null,430,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,5917,0,0.00,1.00,0.86,0.84,0.84,2.00,1.00,1.68,7.82,20240423_Mcap_pos_60,326.37836:1847689 327.38302:428650 328.38769:40722,50.31711:2486 57.07051:16239 58.06583:8586 67.90321:2368 71.08592:7087 71.36507:4544 71.36890:5725 75.40681:2412 80.31325:2662 85.10159:5443 94.17480:2698 94.82507:2668 97.80699:2588 98.98450:4449 115.05618:5913 130.36993:2658 176.26015:2548 184.20589:5295 186.22136:85596 203.10847:3954 205.30231:3718 326.37744:927921
6064,5.626,328.32007,NAE 18:0,[M+H]+,null,0.99,True,7.580,328.32101,C20H41NO2,NAE,OTGQIQQTPXJQRG-UHFFFAOYSA-N,O=C(NCCO)CCCCCCCCCCCCCCCCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,6064,0,0.00,1.00,0.40,0.54,0.75,1.00,2.00,2.31,41.49,20240423_Mcap_pos_16,328.32043:1029958 329.32510:212662 330.32977:29311,55.05485:4037 57.07045:106662 57.11273:2448 58.07382:25317 67.05471:5624 69.07027:3611 71.08607:15901 72.22949:2634 74.02409:11435 76.03963:55144 76.04349:3516 83.08598:4368 85.10144:8496 86.33797:2437 88.03959:4911 97.10145:6253 97.44738:3171 97.52968:2308 98.98473:2307 109.10142:6478 110.10467:7012 127.11142:24658 128.11484:20849 173.84952:2392 244.23296:2911 328.25888:93428 328.32043:309108 328.38425:21573
6114,3.917,329.20825,RIKEN P-VS1 ID-1524 from Mouse_Feces_WT_N_Ctr,[M+H]+,null,0.63,True,6.320,329.24359,null,Unknown,null,null,430,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,6114,0,0.00,0.78,0.59,0.54,0.75,1.00,1.00,1.44,8.04,20240423_Mcap_pos_57,329.20825:1346162 330.21292:250976 331.21759:188397,57.07050:3957 98.98444:5759
6143,1.462,329.29428,RIKEN P-VS1 ID-1528 from Mouse_Feces_WT_N_Ctr,[M+H]+,null,0.46,True,4.660,329.26682,null,Unknown,null,null,430,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,6143,0,0.00,0.86,0.31,0.36,0.77,2.00,0.50,1.11,27.16,20240423_Mcap_pos_8,329.29431:1377814 330.29898:361390 331.30365:66902,81.07017:10591 98.98435:6100
6182,0.991,330.26303,CAR 11:0,[M+H]+,null,0.76,True,3.520,330.26389,C18H35NO4,CAR,FPUYBGZEWPJSDX-UHFFFAOYSA-N,O=C([O-])CC(OC(=O)CCCCCCCCCC)C[N+](C)(C)C,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,6182,0,0.00,1.00,0.23,0.43,0.15,2.00,2.00,1.99,12.34,20240423_Mcap_pos_10,330.26315:238018 331.26782:53446 332.27249:23621,85.02866:3412 100.11210:3052
6192,1.230,330.27924,CAR 11:0,[M+H]+,null,0.09,True,3.520,330.26389,C18H35NO4,CAR,FPUYBGZEWPJSDX-UHFFFAOYSA-N,O=C([O-])CC(OC(=O)CCCCCCCCCC)C[N+](C)(C)C,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,6192,0,0.00,0.96,0.23,0.43,0.15,2.00,2.00,1.97,10.42,20240423_Mcap_pos_10,330.27835:260306 331.28302:132782 332.28769:0,85.02866:3412 100.11210:3052
6225,11.350,331.26254,RIKEN P-VS1 ID-1554 from Cell_HEK293_WT_N_Ctr,[M+H]+,null,0.89,True,1.560,331.26089,null,Unknown,null,null,430,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,6225,0,0.00,1.00,0.04,0.52,0.03,4.00,0.25,0.71,58.25,20240423_Mcap_pos_18,331.26236:757642 332.26703:154100 333.27170:20701,95.08559:9961 123.11643:6777
6299,0.951,332.33130,RIKEN P-VS1 ID-1574 from Mouse_Aorta_WT_N_Ctr,[M+H]+,null,0.99,True,5.600,332.31509,null,Unknown,null,null,430,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,6299,0,0.00,0.95,0.11,0.75,0.28,9.00,0.11,0.76,3.50,20240423_Mcap_pos_43,332.33118:381039 333.33584:77946 334.34051:5976,58.06579:22830 68.66217:2303 72.17297:3254 72.17663:3213 74.58930:2506 86.09692:4658 91.05448:58043 110.82986:2308 240.26772:29131 332.21420:6012 332.33026:152209
6384,2.078,334.23663,NAE 19:4,[M+H]+,null,0.20,True,6.150,334.27411,C21H35NO2,NAE,NSTJYLJXTUKKJO-UHFFFAOYSA-N,O=C(NCCO)CCCCCC=CCC=CCC=CCC=CCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,6384,0,0.00,0.76,0.26,0.29,0.75,1.00,2.00,2.10,5.74,20240423_Mcap_pos_6,334.23663:327179 335.24130:75686 336.24597:18547,51.52027:2245 55.21938:2155 62.97821:2758 72.21477:2471 75.53191:2588 89.76733:2614 95.08546:3051 97.44764:2787 129.15370:2238 157.76358:2362 167.42981:2455 202.74159:2722 226.00931:2459 227.88338:2502 311.46799:2614 334.14432:12031 334.23404:12455 334.27231:4677
6505,2.881,336.32541,NAE 19:3,[M+H]+,null,0.99,True,6.580,336.28970,C21H37NO2,NAE,GGIIXZZBEAJRDM-UHFFFAOYSA-N,O=C(NCCO)CCCCCCCCC=CCC=CCC=CCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,6505,0,0.00,0.77,0.51,0.60,0.75,1.00,2.00,2.23,14.56,20240423_Mcap_pos_48,336.32562:346368 337.33029:80840 338.33496:231256,53.24571:2456 57.07057:4510 67.05475:4430 68.57885:2421 69.07046:5945 81.07028:5949 83.08565:5877 85.74326:2833 86.33887:2294 95.08573:7632 97.10136:3742 100.07561:2180 106.46970:2938 107.07285:2930 109.10171:4585 119.08601:2903 135.11627:2846 155.41237:2644 212.10718:6014 257.18338:2265 301.28720:4378 319.29764:6456 336.23154:104577 336.32468:20856
6624,7.777,338.34067,13-Docosenamide,[M+H]+,null,1.00,True,8.059,338.34174,C22H43NO,Others,UAUDZVJPLUQNMU-KTKRTIGZSA-N,CCCCCCCC\C=C/CCCCCCCCCCCC(N)=O,430,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,6624,0,0.00,1.00,0.20,0.74,0.25,33.00,0.12,0.89,8.14,20240423_Mcap_pos_4,338.34042:1982624 339.34509:447983 340.34976:86798,57.07042:14419 69.07032:22056 83.08579:20653 97.10126:21080 111.11684:15180 135.11635:10743
6627,5.605,338.34106,13-Docosenamide,[M+H]+,null,0.61,True,8.059,338.34174,C22H43NO,Others,UAUDZVJPLUQNMU-KTKRTIGZSA-N,CCCCCCCC\C=C/CCCCCCCCCCCC(N)=O,430,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,6627,0,0.00,1.00,0.21,0.81,0.22,33.00,0.09,0.87,8.65,20240423_Mcap_pos_6,338.34021:2531612 339.34488:567550 340.34955:153140,69.07031:21859 83.08580:24565 97.10122:26234 111.11657:18180
6634,13.560,338.34125,13-Docosenamide,[M+H]+,null,0.04,True,8.059,338.34174,C22H43NO,Others,UAUDZVJPLUQNMU-KTKRTIGZSA-N,CCCCCCCC\C=C/CCCCCCCCCCCC(N)=O,430,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,6634,0,0.00,1.00,0.19,0.80,0.22,33.00,0.09,0.86,4.58,20240423_Mcap_pos_33,338.34113:2321221 339.34579:564964 340.35046:101554,57.07047:23174 83.08582:19814 97.10124:21863 111.11699:15012
6635,5.225,338.34125,13-Docosenamide,[M+H]+,null,1.00,True,8.059,338.34174,C22H43NO,Others,UAUDZVJPLUQNMU-KTKRTIGZSA-N,CCCCCCCC\C=C/CCCCCCCCCCCC(N)=O,430,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,6635,0,0.00,1.00,0.19,0.67,0.26,33.00,0.15,0.89,120.68,20240423_Mcap_pos_5,338.34027:12461068 339.34494:2632822 340.34961:289803,57.07045:69842 69.07030:90881 83.08579:96786 97.10125:95195 111.11677:75539 128.10669:48099 149.13210:35529 163.14775:19492
6651,4.429,338.34161,13-Docosenamide,[M+H]+,null,0.06,True,8.059,338.34174,C22H43NO,Others,UAUDZVJPLUQNMU-KTKRTIGZSA-N,CCCCCCCC\C=C/CCCCCCCCCCCC(N)=O,430,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,6651,0,0.00,1.00,0.11,0.60,0.16,33.00,0.06,0.76,18.06,20240423_Mcap_pos_16,338.34119:1785604 339.34585:386517 340.35052:43279,57.07051:23271 69.07036:23879 83.08583:25110 97.10131:24463
6679,3.098,339.19186,DG 14:0,[M+Na]+,null,0.36,True,4.560,339.21420,C17H32O5,DG,BCHAGDYMTOIKFO-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC)CO)CCCC,420,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,6679,0,0.00,0.91,0.69,0.61,0.75,1.00,1.00,1.70,6.02,20240423_Mcap_pos_49,339.19281:445290 340.19748:152022 341.20215:13278,50.90620:2381 72.00327:5847 83.56355:2542 87.12812:2671 87.82204:2411 203.20926:2894 287.39673:2552 339.19299:63789 339.34363:7022
6758,4.451,340.39346,RIKEN P-VS1 ID-1666 from Mouse_Macrophage_WT_N_F1AA,[M+H]+,null,1.00,True,8.230,340.35681,null,Unknown,null,null,430,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,6758,0,0.00,0.77,0.83,0.73,0.74,2.00,1.00,1.51,97.16,20240423_Mcap_pos_51,340.39331:4320184 341.39798:1055524 342.40265:90682,57.07047:20342 58.06588:5174 60.08133:78958 69.07037:3848 70.90662:15929 71.08587:12923 74.06038:3465 77.45189:2280 79.23296:2991 97.44794:4337 119.70891:2737 122.42018:2485 242.12422:4273 340.26810:20425 340.39301:1274475
6813,1.139,341.25821,NAOrn 14:1,[M+H]+,null,0.99,True,5.710,341.27991,C19H36N2O3,NAOrn,WIRIPBNOQXENRG-UHFFFAOYSA-N,O=C(O)C(NC(=O)CCCCCCCC=CCCCC)CCCN,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,6813,0,0.00,0.92,0.56,0.88,0.38,2.00,2.00,2.21,13.99,20240423_Mcap_pos_47,341.25919:676733 342.26385:198382 343.26852:124833,70.06578:7584
7126,6.591,346.33228,RIKEN P-VS1 ID-1756 from Mouse_AdrenalGlands_WT_N_Ctr,[M+H]+,null,1.00,True,6.280,346.29999,null,Unknown,null,null,430,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,7126,0,0.00,0.81,0.17,0.82,0.19,39.00,0.10,0.69,37.06,20240423_Mcap_pos_57,346.33279:1265787 347.33746:326300 348.34213:0,69.07054:9406 81.07024:10311 95.08575:9339 121.10140:7345 135.11690:7549
7177,5.042,347.27274,RIKEN P-VS1 ID-1767 from Cell_C2C12_WT_N_0hCtr,[M+H]+,null,0.87,True,5.840,347.29059,null,Unknown,null,null,430,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,7177,0,0.00,0.94,0.13,0.24,0.37,27.00,0.15,0.72,70.97,20240423_Mcap_pos_61,347.27298:1168738 348.27765:345574 349.28232:91561,67.05467:3953 81.07011:5405 95.08579:5210 109.10143:5675 155.08540:6043 181.10071:9878 193.10077:9499 207.11646:8583 223.14828:7666
7215,2.509,348.25208,NAE 20:4,[M+H]+,null,0.09,True,6.290,348.28970,C22H37NO2,NAE,ZTNVCFQDUOWGNJ-UHFFFAOYSA-N,O=C(NCCO)CCCCCCC=CCC=CCC=CCC=CCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,7215,0,0.00,0.76,0.24,0.41,0.75,1.00,2.00,2.13,353.72,20240423_Mcap_pos_23,348.25287:2026736 349.25754:480062 350.26220:63485,55.40873:2160 58.77510:2463 70.93964:3000 70.94311:16199 85.86063:2932 85.94866:2606 92.17094:2232 96.92041:2399 161.83569:2276 183.00504:2269 227.71808:2599 302.08380:2473 348.15100:2744 348.24930:4509 348.28796:5707 348.32812:4977
7216,2.601,348.25214,NAE 20:4,[M+H]+,null,0.80,True,6.290,348.28970,C22H37NO2,NAE,ZTNVCFQDUOWGNJ-UHFFFAOYSA-N,O=C(NCCO)CCCCCCC=CCC=CCC=CCC=CCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,7216,0,0.00,0.76,0.44,0.55,0.75,1.00,2.00,2.20,327.36,20240423_Mcap_pos_23,348.25275:2205732 349.25741:475082 350.26208:69649,59.63663:2867 70.99171:11376 89.79896:2796 126.15963:2776 146.72827:2415 213.47462:2781 348.29404:4409 348.33740:15407
7390,1.138,351.24380,DG 15:1,[M+Na]+,null,0.61,True,4.470,351.21420,C18H32O5,DG,LQSPFCDNNVAYQL-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCC=CCCC)CO)CCCC,420,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,7390,0,0.00,0.84,0.77,0.69,0.75,1.00,1.00,1.70,7.69,20240423_Mcap_pos_22,351.24380:466380 352.24847:211945 353.25314:296830,55.98362:2207 58.06573:18915 67.05452:3751 72.09187:4645 80.87443:2609 91.13486:2572 95.08561:2822 101.05972:14028 124.11197:5767 153.25745:2698 155.82959:3062 176.10719:5288 179.92349:2425 241.13342:3540 351.24225:253826
7458,3.903,352.28409,NAE 20:2,[M+H]+,null,0.33,True,7.090,352.32101,C22H41NO2,NAE,MWQCBVWCBTUPDQ-UHFFFAOYSA-N,O=C(NCCO)CCCCCCCCCC=CCC=CCCCCC,410,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,7458,0,0.00,0.76,0.07,0.10,0.75,1.00,2.00,2.03,6.04,20240423_Mcap_pos_57,352.28409:576697 353.28876:124371 354.29342:0,56.52667:2496 67.05467:3781 69.07036:2608 70.95892:8011 70.96322:6418 79.29987:2497 95.08570:4579 97.43905:5230 102.12814:18114 106.06519:12137 109.10136:2923 121.10149:2856 123.11655:4381 140.08325:2113 204.95940:2375 220.40790:2417 310.09274:6246 335.29254:8102 350.59241:2433 352.11194:3490 352.23792:14288 352.31833:9030
7539,3.800,353.26593,DG 15:0,[M+Na]+,null,1.00,True,5.080,353.22980,C18H34O5,DG,PRLODTSQTLXLMR-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCC)CO)CCCCCCCCC,420,False,True,True,Normalized unit: nmol_per_microL_plasma; Annotation method: Msp20240227103228_conventional_converted_dev_1; Tag: Confirmed,False,False,7539,0,0.00,0.77,0.95,0.75,0.75,1.00,1.00,1.71,36.00,20240423_Mcap_pos_PBQC5,353.26593:7587002 354.27060:1552068 355.27527:893502,57.07040:5006 58.54892:4200 62.89072:4737 69.07043:6746 71.49951:12286 71.50294:4366 73.04007:12862 83.08559:6743 84.08116:11063 108.08089:8254 121.15536:4889 287.52216:4671 294.31451:8525 353.26526:1675342
