Measurement Name :,20230626_SDR710_Run05_Plate10_PR,,Generated On :,"26/06/2023, 11:03:03",,,Calibration details for Oxygen,,,Report :,"@m02:IDENTIFICATION
Serial number     : SEBX0007000710      
MUX channel       : ON - 02

PARAMETERS
Sig LED current   : 040
Ref LED current   : 075
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m02:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
26.06.23 10:51:12,86.88,125.53,200.53,222.02,202.62,198.03,191.97,215.88,183.84,197.08,222.27,203.92,180.07,211.29,206.62,183.3,198.54,200.47,199.43,147.92,185.82,208.29,173.61,116.01,166.63,,30,965,33,32.11,
26.06.23 10:51:27,87.13,125.53,203.31,220.04,199.86,195.83,195.54,215.88,185.48,198.2,224.86,199.68,180.87,212.13,209.74,184.68,201.12,196.77,197.35,145.86,190.34,212.19,174.78,114.31,163.98,,30,965,33,32.1,
26.06.23 10:51:42,87.38,125.53,194.18,221.45,194.37,194.45,191.97,211.85,188.23,198.76,221.4,202.5,180.87,205.97,208.89,181.09,201.98,198.76,197.06,144.32,184.14,211.07,174.2,121.39,166.1,,30,965,33,32.1,
26.06.23 10:51:57,87.63,123.54,189.53,210.77,194.1,194.45,193.34,215.31,188.51,193.74,223.13,203.07,181.41,204.58,206.05,183.85,198.25,197.62,194.1,147.92,185.82,209.4,173.03,114.31,164.77,,30,965,33,32.09,
26.06.23 10:52:13,87.9,132.54,196.93,216.37,188.94,198.59,195.26,211.57,190.71,195.13,220.83,199.68,176.32,214.96,202.67,179.72,195.97,194.79,194.99,144.32,185.26,208.84,173.32,109.24,164.77,,30,965,33,32.08,
26.06.23 10:52:28,88.15,128.77,196.1,205.77,188.67,195.28,192.8,213,187.41,195.97,218.82,198.55,178.72,207.64,203.79,175.89,196.26,196.2,191.16,145.09,180.22,208.57,173.03,111.65,163.98,,30,965,33,32.05,
26.06.23 10:52:43,88.4,127.02,194.18,213,188.94,196.65,195.26,217.04,178.13,194.58,222.55,200.81,178.99,199.6,202.1,177.8,198.25,195.64,194.1,145.09,180.22,210.79,175.07,110.44,158.47,,30,965,33,32.03,
26.06.23 10:52:58,88.65,125.53,193.63,213.28,188.94,189.25,189.25,218.2,177.86,194.85,221.12,196.59,178.46,202.08,204.36,173.71,198.83,204.2,190.28,143.04,178.55,210.51,173.9,111.89,158.21,,30,965,33,32.03,
26.06.23 10:53:13,88.9,125.53,199.14,208.26,187.86,188.98,190.61,216.75,179.76,192.36,222.27,208.19,174.99,200.42,206.34,167.76,199.68,194.5,187.66,143.04,186.11,210.23,174.49,114.8,156.9,,30,965,33,32.03,
26.06.23 10:53:28,89.15,123.29,194.45,213.56,186.79,186.81,190.61,214.73,180.57,193.19,217.96,204.2,180.07,199.05,205.77,173.17,197.68,193.94,188.82,143.3,185.26,211.35,173.9,113.1,153.78,,30,965,33,32,
26.06.23 10:53:43,89.4,117.37,198.03,199.18,183.56,189.25,190.34,210.14,182.21,191.8,220.25,200.52,178.19,197.95,204.92,172.08,198.83,194.5,187.66,141.25,182.46,205.24,174.49,109.96,156.9,,30,965,33,31.99,
26.06.23 10:53:58,89.65,116.64,190.89,204.94,185.17,183.3,191.7,209.56,171.67,192.08,220.54,203.63,179.26,195.2,203.51,169.11,201.12,197.05,187.95,142.02,179.66,205.79,175.36,111.41,159.25,,30,965,33,31.98,
26.06.23 10:54:13,89.9,124.53,189.53,212.72,181.69,191.44,191.43,210.14,171.41,185.75,215.11,197.71,178.19,196.85,207.18,166.42,193.42,194.5,187.36,141.51,179.39,205.52,174.49,110.2,154.04,,30,965,33,31.96,
26.06.23 10:54:28,90.15,127.02,186.54,202.19,179.83,190.34,188.43,203.88,167.41,189.6,218.82,198.27,170.22,192.75,206.62,165.88,199.4,192.53,184.17,142.53,182.46,201.94,173.32,106.84,154.04,,30,965,33,31.96,
26.06.23 10:54:43,90.4,122.55,188.71,195.91,182.49,189.25,189.52,205.86,167.14,186.03,213.41,197.43,167.32,197.67,212.88,165.35,196.83,190.84,185.04,142.27,186.11,198.65,172.74,113.83,157.68,,30,965,33,31.94,
26.06.23 10:54:58,90.65,113.46,202.75,204.67,191.38,189.25,189.52,203.59,169.54,186.85,216.82,193.52,167.85,208.76,210.88,160.81,203.71,193.09,186.78,140.49,187.23,201.39,174.2,109.48,153.26,,30,965,33,31.92,
26.06.23 10:55:13,90.9,111.03,191.71,202.74,186.25,184.37,189.25,199.37,164.23,184.93,216.82,190.18,164.44,198.77,211.17,167.76,199.4,191.4,187.36,139.22,187.8,197.01,173.03,106.12,155.86,,30,965,33,31.89,
26.06.23 10:55:29,91.17,111.03,190.34,201.64,181.16,187.62,190.34,196,165.28,182.75,216.54,190.46,168.64,193.02,207.75,159.22,189.18,188.87,183.88,139.72,184.7,199.74,172.16,100.17,154.04,,30,965,33,31.88,
26.06.23 10:55:44,91.42,108.85,194.18,190.78,179.56,188.71,189.25,197.12,169.27,186.57,216.82,190.46,164.18,186.52,204.64,160.01,192.28,189.71,183.88,141,181.9,203.04,171.58,113.1,149.39,,30,965,33,31.88,
26.06.23 10:55:59,91.67,111.27,195,191.59,176.65,183.3,187.35,192.94,164.23,183.02,216.54,192.68,165.49,184.91,197.62,158.69,195.97,187.47,183.3,138.71,179.94,198.1,173.03,103.26,151.45,,30,965,33,31.86,
26.06.23 10:56:14,91.92,116.88,196.38,192.13,176.91,184.37,187.89,196,164.76,181.94,216.82,190.46,165.75,187.06,194.01,157.36,190.31,188.31,185.33,136.43,180.78,194.3,172.45,99.7,148.36,,30,965,33,31.85,
26.06.23 10:56:29,92.17,115.9,195,191.05,177.17,183.3,189.25,193.22,166.88,186.3,217.68,193.52,164.7,183.03,192.62,166.15,188.9,185.24,183.88,138.2,179.39,196.2,171.58,104.69,148.62,,30,965,33,31.84,
26.06.23 10:56:44,92.42,110.06,181.95,187.29,176.38,179.8,189.25,196.28,165.55,181.94,216.25,191.29,164.7,184.64,195.12,157.36,188.62,187.19,182.14,137.95,177.72,201.66,174.49,96.16,146.83,,30,965,33,31.81,
26.06.23 10:56:59,92.67,110.3,184.64,188.9,176.12,174.21,190.34,192.66,174.36,183.3,213.98,191.57,166.8,184.64,196.51,157.89,192,186.08,183.88,136.93,174.95,199.2,171.87,99.94,151.45,,30,965,33,31.81,
26.06.23 10:57:14,92.92,109.33,193.63,194.56,179.03,176.6,190.34,193.22,166.61,181.12,213.69,193.52,162.61,191.93,195.95,159.22,188.62,184.41,187.95,137.44,168.08,202.49,171,96.63,145.8,,30,965,33,31.8,
26.06.23 10:57:29,93.17,109.33,177.4,193.21,185.17,175.27,187.08,189.06,166.34,183.02,215.11,190.46,167.06,188.68,190.97,158.42,185.53,185.8,184.75,137.19,167.8,200.56,172.45,94.75,142.23,,30,965,33,31.78,
26.06.23 10:57:45,93.43,114.44,179.27,199.45,177.97,182.76,188.98,191,160.8,180.04,210.58,187.69,163.66,192.75,191.24,161.34,185.53,188.31,183.88,136.93,165.89,194.57,172.74,91.01,144.52,,30,965,33,31.77,
26.06.23 10:58:00,93.68,118.35,180.88,196.73,174.01,190.62,190.07,189.62,163.43,179.49,211.71,190.74,163.92,191.39,189.32,159.75,189.18,186.36,182.14,136.17,172.19,195.11,173.03,92.65,144.01,,30,965,33,31.75,
26.06.23 10:58:15,93.93,109.82,181.41,197.27,172.43,185.46,188.16,194.05,164.23,181.12,214.26,184.67,161.57,187.6,190.97,164.54,191.72,184.96,185.04,139.22,171.64,195.11,173.32,94.75,146.31,,30,965,33,31.74,
26.06.23 10:58:30,94.18,120.32,175,188.63,171.64,186.54,185.99,199.65,169.54,181.12,208.05,192.4,159.24,191.66,190.69,165.08,186.65,184.96,183.3,138.2,162.91,191.33,173.9,91.71,148.11,,30,965,33,31.73,
26.06.23 10:58:45,94.43,111.76,173.68,191.32,171.12,183.84,190.34,197.68,169.27,180.04,203.85,182.2,159.5,176.9,190.97,162.67,186.09,189.15,184.17,135.16,171.64,194.57,172.16,95.93,143.25,,30,965,33,31.71,
26.06.23 10:59:00,94.68,115.41,176.07,192.94,172.17,178.47,185.99,187.69,167.14,177.6,206.08,187.42,159.76,176.9,195.95,166.42,192,186.36,180.12,135.92,169.17,194.84,171.58,96.4,143.5,,30,965,33,31.7,
26.06.23 10:59:15,94.93,109.57,170.77,192.94,172.69,182.49,190.34,188.51,171.94,180.85,210.02,184.39,157.69,179.82,194.29,161.34,184.97,191.96,182.14,136.43,164.26,192.13,169.55,95.22,141.22,,30,965,33,31.7,
26.06.23 10:59:30,95.18,101.88,173.41,207.15,170.86,186.81,185.72,184.66,172.74,180.85,209.45,187.97,162.35,177.7,194.84,156.57,186.65,186.92,181.56,135.67,165.62,192.94,173.03,89.15,147.34,,30,965,33,31.69,
26.06.23 10:59:45,95.43,105.23,173.68,185.69,179.56,179.27,183.57,187.13,178.13,180.85,205.52,182.48,157.17,192.2,191.52,155.52,183.3,180.8,179.54,136.68,165.08,191.06,168.68,90.55,147.59,,30,965,33,31.67,
26.06.23 11:00:00,95.68,108.85,175.8,196.19,174.27,175.8,183.57,194.61,172.21,179.76,205.52,180.84,158.2,174.79,194.01,150.27,183.85,181.08,184.17,132.89,158.05,203.31,172.16,91.48,151.2,,30,965,33,31.66,
26.06.23 11:00:15,95.93,114.19,174.74,178.01,174.01,180.34,185.72,191.83,184.12,184.66,214.54,178.66,157.69,177.17,192.07,150.53,190.87,178.05,180.41,134.66,160.2,197.01,169.26,87.99,147.08,,30,965,33,31.64,
26.06.23 11:00:30,96.18,100.92,176.07,197.82,173.22,184.92,184.64,191,172.48,187.12,214.26,181.93,157.69,181.16,192.9,148.97,181.35,175.85,180.41,135.16,158.05,192.67,171,85.68,144.27,,30,965,33,31.61,
26.06.23 11:00:45,96.43,95.23,178.2,186.76,169.81,174.74,183.3,192.94,166.08,184.66,207.77,184.12,159.24,177.96,184.66,148.44,178.3,180.8,178.68,132.39,158.05,187.3,172.16,85.45,144.52,,30,965,33,31.61,
26.06.23 11:01:00,96.68,107.64,177.93,194.29,171.38,174.47,183.3,191,166.88,184.39,206.08,178.39,158.46,177.17,183.3,149.49,181.63,179.97,178.39,134.15,158.59,191.59,170.71,87.07,142.49,,30,965,33,31.6,
26.06.23 11:01:15,96.93,97.59,172.09,185.96,171.12,177.13,185.72,189.06,168.2,177.87,211.71,181.11,156.65,178.5,180.58,145.59,178.3,179.42,178.39,133.9,157.24,190.25,170.71,89.15,140.96,,30,965,33,31.58,
26.06.23 11:01:30,97.18,94.28,177.4,183.56,184.1,167.88,187.62,185.21,166.34,175.18,214.26,178.39,164.44,179.29,181.12,144.04,180.79,176.4,177.82,131.89,159.39,188.9,168.39,87.99,144.01,,30,965,33,31.56,
26.06.23 11:01:45,97.43,97.59,177.13,185.16,171.64,176.87,185.72,180.03,164.76,173.57,212.84,179.47,159.5,181.16,180.04,147.92,181.35,174.21,179.25,130.64,157.78,187.3,169.26,90.32,140.96,,30,965,33,31.56,
26.06.23 11:02:00,97.68,97.59,175.53,179.33,166.68,169.72,183.03,181.66,164.76,184.11,204.68,180.84,163.66,180.09,180.85,148.44,182.74,176.95,177.24,131.39,154.03,186.23,168.39,89.39,137.93,,30,965,33,31.55,
26.06.23 11:02:15,97.93,99.97,170.77,179.86,166.42,175.27,182.22,182.2,160.8,174.11,202.73,180.84,163.13,172.16,180.04,149.23,177.75,172.57,180.98,129.39,155.9,186.23,170.42,91.48,136.42,,30,965,33,31.53,
