Date/Time,Time/Min.,A1,B1,C1,D1,A2,B2,C2,D2,A3,B3,C3,D3,A4,B4,C4,D4,A5,B5,C5,D5,A6,B6,C6,D6,,Tm [°C],p [mbar],Salinity [g/1000g],T_internal [°C],Error
22.06.23 17:40:35,200.12,180.82,151.81,252.76,260.42,215,303.96,290.06,222.26,181.42,277.06,252.74,227.92,120.24,182.82,141.97,212.9,142.04,198.58,257.54,205.04,216.03,128.85,245.01,246.4,,25,965,33,32.47,965D6-(E1);
22.06.23 17:40:50,200.37,177.91,146.01,245.43,274.74,229.3,251.09,283.21,229.32,206.65,285,272.59,244.41,143.85,237.08,156.59,214.36,147.11,204.79,257.23,195.18,180.32,132.07,233.93,245.49,,25,965,33,32.5,965C6-(E1);
22.06.23 17:41:05,200.62,185.61,172.47,234.91,255.82,235.12,313.73,261.53,215.58,208.07,269.85,227.93,227.32,144.35,219.5,137.35,211.72,136.75,214.97,243.81,196.62,200.77,124.86,225.09,251.94,,25,965,33,32.51,965D6-(E1);
22.06.23 17:41:20,200.87,202.42,175.11,268.61,281.7,231.04,302.62,290.06,236.76,217.51,294.99,282.45,247.46,132.89,204.1,151.85,225.05,151.72,220.74,264.36,208.27,199.13,134.76,234.23,255.96,,25,965,33,32.54,965D6-(E1);
22.06.23 17:41:35,201.12,175.28,160.5,246.95,281.39,234.25,319.53,289.41,242.48,195.15,270.79,302.97,246.85,132.65,204.38,147.41,224.15,139.26,205.98,256.3,204.17,187.77,143.18,228.02,292.77,,25,965,33,32.54,965B6-(E1);
22.06.23 17:41:50,201.37,190.17,174.05,253.68,270.34,231.92,319.19,289.73,231.69,194.32,265.5,255.19,250.52,142.13,210.9,159.5,233.18,137,217.7,263.43,205.63,189.92,150.05,261.25,252.86,,25,965,33,32.58,965B6-(E1);
22.06.23 17:42:05,201.62,175.01,164.9,252.76,259.8,223.54,304.63,281.27,231.4,194.6,269.54,268.82,237.16,137.49,228.22,137.86,216.13,148.39,183.17,250.18,210.33,185.9,145.1,220.43,235.78,,25,965,33,32.58,965B6-(E1);
22.06.23 17:42:20,201.87,192.87,177.49,268.93,293.61,241.89,306.3,286.14,238.56,194.6,268.61,285.98,265.13,144.84,231.46,163.77,231.06,150.18,229.32,244.71,221.03,216.6,145.37,243.81,275.86,,25,965,33,32.6,965D6-(E1);
22.06.23 17:42:35,202.12,182.94,143,261.41,277.89,202.97,301.29,278.36,239.47,190.17,282.13,241.26,253.6,138.95,209.47,154.48,217.02,146.6,193.01,251.7,201.54,173.23,134.49,241.7,279.72,,25,965,33,32.61,965D6-(E1);
22.06.23 17:42:50,202.37,163.59,151.56,247.56,271.91,228.15,283.89,273.87,225.2,197.66,287.88,255.19,253.6,130.24,204.38,153.95,216.13,146.6,201.53,260.63,220.73,198.04,143.45,257.85,265.67,,25,965,33,32.64,965B6-(E1);
22.06.23 17:43:05,202.62,180.82,140.26,251.22,268.16,259.61,312.71,270.68,229.92,209.49,286.28,306.62,229.1,145.09,207.49,165.91,218.5,153.78,223.79,232.74,199.51,187.51,142.91,227.73,281.99,,25,965,33,32.65,965D6-(E1);
22.06.23 17:43:20,202.87,148.62,123.37,236.4,261.96,243.67,294.67,270.68,217.6,199.61,243.62,234.7,252.06,125.46,184.18,140.94,203.57,146.86,202.42,230.08,205.33,209.32,146.2,234.23,239.71,,25,965,33,32.68,
22.06.23 17:43:35,203.12,171.35,150.04,235.81,271.91,243.07,300.62,279.01,224.02,189.07,313.46,275.76,254.53,153.79,232.64,152.11,229.86,157.66,224.71,273.16,215.36,185.64,139.37,252.31,260.33,,25,965,33,32.69,965D6-(E1);
22.06.23 17:43:51,203.38,180.29,159.99,271.14,295.56,245.45,308.32,291.05,237.66,202.98,288.85,264.14,242.9,144.1,202.42,160.57,219.39,155.85,217.09,238.1,209.74,202.42,132.34,256,287.19,,25,965,33,32.71,
22.06.23 17:44:06,203.63,164.62,151.31,258,268.78,210.21,294.67,327.91,226.96,200.17,254.77,289.21,252.06,145.83,193.23,160.57,217.31,156.88,213.16,241.7,204.46,198.86,144.28,232.74,247.63,,25,965,33,32.74,
22.06.23 17:44:21,203.88,176.59,143.5,248.47,274.74,233.37,281.95,292.69,227.26,197.94,282.13,277.02,226.73,140.91,223.55,144.82,202.13,146.09,208.96,249.87,216.85,198.04,137.47,242.6,259.39,,25,965,33,32.74,965D6-(E1);
22.06.23 17:44:36,204.13,190.71,186.31,243.01,251.56,229.88,274.57,263.41,227.85,194.87,240.35,258.26,217.35,139.69,222.68,144.3,211.72,141.53,206.87,223.92,206.8,183.51,138.82,237.2,243.35,,25,965,33,32.76,965C5-(E1);
22.06.23 17:44:51,204.38,191.51,154.86,266.1,293.93,241,291.38,314.13,243.39,195.15,299.88,290.51,248.38,124.03,198.5,150.02,223.55,175.32,225.94,247.13,229.18,171.67,164.02,252.31,281.02,,25,965,33,32.78,965D6-(E1);
22.06.23 17:45:06,204.63,185.61,137.04,259.24,284.26,230.46,277.13,298.32,229.92,189.9,238.57,259.49,229.1,127.6,191.85,148.45,210.84,150.18,200.35,231.86,202.42,192.88,138.82,235.12,229.2,,25,965,33,32.79,965D6-(E1);
22.06.23 17:45:21,204.88,193.41,131.38,267.67,273.79,247.84,281.95,277.08,218.77,206.37,265.81,279.57,240.47,130,228.22,160.3,231.67,149.41,199.46,241.1,218.04,202.69,125.12,233.93,250.09,,25,965,33,32.8,965B6-(E1);
22.06.23 17:45:36,205.13,176.06,162.57,275.26,296.86,241.59,315.09,315.84,251.01,207.22,308.12,286.95,244.11,125.46,219.5,166.98,208.8,161.83,226.86,244.11,220.43,187.51,139.64,248.65,238.8,,25,965,33,32.83,965D6-(E1);
22.06.23 17:45:51,205.38,174.49,130.9,252.45,281.07,240.41,275.85,269.1,221.39,193.76,270.16,268.82,234.76,133.61,204.95,155.8,216.72,146.6,190.68,250.18,205.63,182.71,127.52,229.79,246.1,,25,965,33,32.85,965B6-(E1);
22.06.23 17:46:06,205.63,190.97,137.54,256.76,286.18,221.25,273.93,288.1,232.29,181.7,255.07,279.89,225.26,136.52,215.47,141.97,212.02,144.57,211.66,242.3,201.83,214.07,145.1,223.34,244.57,,25,965,33,32.86,
22.06.23 17:46:21,205.88,174.49,168.02,242.41,275.68,241.3,289.09,302.32,232.29,189.35,264.88,255.19,238.66,129.76,218.92,155.53,219.39,151.98,203.9,249.26,197.2,186.7,133.95,240.5,253.17,,25,965,33,32.86,965B6-(E1);
22.06.23 17:46:36,206.13,173.44,133.59,232.23,269.72,230.17,313.73,271.96,222.56,188.8,223.09,251.52,240.17,133.13,227.05,144.82,206.18,142.54,200.94,248.65,193.17,201.59,126.19,232.45,204.41,,25,965,33,32.88,965D6-(E1);
22.06.23 17:46:51,206.38,181.61,147.01,233.42,275.05,231.62,295.33,268.78,227.55,212.05,258.73,269.76,241.08,141.89,216.62,158.44,214.95,130.03,215.58,256.92,203,224.53,139.91,232.15,245.49,,25,965,33,32.9,
22.06.23 17:47:06,206.63,190.71,157.93,263.91,267.22,255.05,280.34,279.97,237.66,209.77,282.45,282.77,248.99,133.85,208.34,163.5,205.02,142.29,210.76,260.01,210.03,223.68,157.28,237.8,264.41,,25,965,33,32.91,965D6-(E1);
