gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,contrast
Montipora_capitata_HIv3___RNAseq.g47262.t1,85.70837503267978,-2.850185061490056,0.5177390661336984,-5.505060846140666,3.690407875907446e-8,5.195740717265621e-6,BvsWT
Montipora_capitata_HIv3___RNAseq.g8038.t1,75.02623369122453,-1.1076458039410904,0.3280966123294164,-3.3759745218856114,7.355473034395849e-4,0.021377241283648356,BvsWT
Montipora_capitata_HIv3___RNAseq.g26226.t1,44.213493728945664,-1.53921862480675,0.42481583278295826,-3.623260966342441,2.909120461994332e-4,0.010604533380218719,BvsWT
Montipora_capitata_HIv3___TS.g33553.t1,103.43681343685547,0.8065938713890438,0.26385199558032346,3.0569936362050196,0.002235690223926105,0.04796126692057534,BvsWT
Montipora_capitata_HIv3___RNAseq.g46457.t1,258.04003989497727,-0.9643633859692649,0.2663687692514161,-3.6204071095851185,2.941398386989061e-4,0.010689050830739847,BvsWT
Montipora_capitata_HIv3___RNAseq.g14094.t1,3526.6565677557064,0.3588297712162018,0.07932705748583771,4.523422178873379,6.084769829961099e-6,4.527376843102701e-4,BvsWT
Montipora_capitata_HIv3___RNAseq.36991_t,3628.374655974391,0.3136450298828467,0.08310761400491505,3.7739626343297195,1.6067483670251573e-4,0.006616088897634938,BvsWT
Montipora_capitata_HIv3___RNAseq.g20462.t1,2344.2983389418296,-0.4091414754580148,0.09072474447775102,-4.509701050283488,6.491904431415527e-6,4.7999263204855937e-4,BvsWT
Montipora_capitata_HIv3___RNAseq.g7961.t1,86.04429215820937,-2.488252947119555,0.30935716285881526,-8.043301548686449,8.744977758647509e-16,4.672998115030005e-13,BvsWT
Montipora_capitata_HIv3___RNAseq.g46351.t1,78.82279186754187,-1.030969876461077,0.32462987311406266,-3.175831806763,0.0014940754877264383,0.0356274876951562,BvsWT
Montipora_capitata_HIv3___RNAseq.g23325.t1,1936.059031043321,-0.6284873566062822,0.14437066230319454,-4.353289973044443,1.3410957386397474e-5,8.734582550387187e-4,BvsWT
Montipora_capitata_HIv3___TS.g8456.t1,5060.0831202668405,0.9317237179533521,0.18664004999154266,4.992088879078054,5.972975600161676e-7,5.973455363946028e-5,BvsWT
Montipora_capitata_HIv3___TS.g18758.t2b,559.8349505049207,-0.7672955323943411,0.20642939511904196,-3.716987747563101,2.016122168029361e-4,0.008007274394376072,BvsWT
Montipora_capitata_HIv3___RNAseq.g24480.t1,265.1459663173771,0.8324663300327462,0.25299331806962133,3.2904676549744267,0.0010002100008436971,0.026217321672059094,BvsWT
Montipora_capitata_HIv3___RNAseq.14659_t,1939.6545235578374,-0.6086865455657632,0.14021579887497784,-4.34106962588783,1.4179078044397099e-5,9.108701720761328e-4,BvsWT
Montipora_capitata_HIv3___RNAseq.g3291.t1,1496.7176141818798,0.367203539344437,0.08918898532220455,4.117140003531555,3.836030622860175e-5,0.002059195251248594,BvsWT
Montipora_capitata_HIv3___RNAseq.g24202.t1,193.4564982424855,-1.4580955267281406,0.19365410165375924,-7.5293810679782,5.0981397436267156e-14,2.2197678083731728e-11,BvsWT
Montipora_capitata_HIv3___TS.g21280.t1,2161.7048654047803,-0.7965259719847783,0.13609727267532334,-5.85262258623645,4.838813422761494e-9,8.011984591265368e-7,BvsWT
Montipora_capitata_HIv3___RNAseq.g36660.t1,6.713603959205244,5.719322128399616,1.867039205710782,3.0633112100194326,0.0021890227862989718,0.047261986915942536,BvsWT
Montipora_capitata_HIv3___RNAseq.g44802.t1,1382.679833952532,-0.5290837429537737,0.14867204072033274,-3.558730615321506,3.726515022069997e-4,0.01279092280276055,BvsWT
Montipora_capitata_HIv3___RNAseq.g10675.t1b,63.45945362696176,1.2954599420388784,0.3392822011039405,3.8182372603802137,1.3440862929004743e-4,0.005704360454634648,BvsWT
Montipora_capitata_HIv3___TS.g45983.t1,5.4903565670959456,-6.0992179823051504,1.9701023446676407,-3.0958889008043378,0.0019622386740316723,0.04351092645369635,BvsWT
Montipora_capitata_HIv3___RNAseq.g9374.t1,568.3220366180218,-0.481546561657037,0.1430749580956584,-3.3656942351510604,7.63512912448465e-4,0.021733311861365994,BvsWT
Montipora_capitata_HIv3___RNAseq.g2921.t1,12.753657226532573,-6.285032405525605,1.2454605120612374,-5.046352208408338,4.503249318551805e-7,4.717625942369394e-5,BvsWT
Montipora_capitata_HIv3___RNAseq.g42218.t1,638.4803774125626,-1.3085076018459614,0.18877472653906127,-6.931582557875961,4.16158466890315e-12,1.3222591720979848e-9,BvsWT
Montipora_capitata_HIv3___RNAseq.g45358.t1,273.16031246452064,-0.7028347156155521,0.2195262182691662,-3.2015980649463476,0.0013666754735647995,0.03326425852428112,BvsWT
Montipora_capitata_HIv3___RNAseq.g12617.t1,466.35075253800426,-0.5760385535209113,0.12463691802238115,-4.621732971746554,3.8054765088551655e-6,3.0072797638595476e-4,BvsWT
Montipora_capitata_HIv3___RNAseq.g9331.t1,147.5603235111804,-3.8765934865607306,0.9979110480997837,-3.884708455670991,1.024527562873099e-4,0.004614691965186266,BvsWT
Montipora_capitata_HIv3___RNAseq.g7638.t1,76.63009936314286,-1.3247823868137583,0.23175487357741234,-5.7163086426799365,1.0886293299901077e-8,1.7063901871151609e-6,BvsWT
